Date,modal_price,min_price,max_price,Change (₹),arrivals,Change (Tonne),commodity,date,rolling_median_7,zero_arrival_flag,season,msp_commodity,msp,temperature,rainfall,solar_radiation,wind_speed,rainfall_30d,rainfall_60d,temp_14d_avg,market_closed_flag,price_to_msp_ratio,below_msp_flag,arrivals_lag_7,arrivals_pct_change_7,arrival_rolling_14,supply_stress_index,Month,Petrol_price,Diesel_price,Year,State,Month_Num,diesel_lag_7,diesel_lag_30,petrol_lag_7,petrol_lag_30,diesel_pct_change_30
31-12-2014,6700.0,6200.0,7500.0,,142.1,,arhar (tur dal),2014-12-31,,0,kharif,arhar (tur dal),4350,,,,,,,,0,1.5402298850574712,0,,,,,,,,,,,,,,,
01-01-2015,6700.0,6200.0,7500.0,0.0,197.3,55.2,arhar (tur dal),2015-01-01,,0,kharif,arhar (tur dal),4350,22.6,0.0,13.53,13.3,,,,0,1.5402298850574712,0,,,,,Jan,66.4,55.5,2015.0,Maharashtra,1.0,,,,,
02-01-2015,6700.0,6200.0,7500.0,0.0,131.6,-65.7,arhar (tur dal),2015-01-02,6700.0,0,kharif,arhar (tur dal),4350,22.4,0.0,16.29,10.9,,,,0,1.5402298850574712,0,,,,,Jan,66.4,55.5,2015.0,Maharashtra,1.0,,,,,
03-01-2015,6700.0,6200.0,7500.0,0.0,77.4,-54.2,arhar (tur dal),2015-01-03,6700.0,0,kharif,arhar (tur dal),4350,23.0,0.0,16.23,13.4,,,,0,1.5402298850574712,0,,,,,Jan,66.4,55.5,2015.0,Maharashtra,1.0,,,,,
05-01-2015,6700.0,6200.0,7500.0,0.0,264.1,186.7,arhar (tur dal),2015-01-05,6700.0,0,kharif,arhar (tur dal),4350,25.0,0.0,18.17,16.5,,,,0,1.5402298850574712,0,,,,,Jan,66.4,55.5,2015.0,Maharashtra,1.0,,,,,
06-01-2015,6700.0,6200.0,7500.0,0.0,241.4,-22.7,arhar (tur dal),2015-01-06,6700.0,0,kharif,arhar (tur dal),4350,24.5,0.0,18.1,15.5,,,,0,1.5402298850574712,0,,,,,Jan,66.4,55.5,2015.0,Maharashtra,1.0,,,,,
07-01-2015,6700.0,6200.0,7500.0,0.0,130.5,-110.9,arhar (tur dal),2015-01-07,6700.0,0,kharif,arhar (tur dal),4350,23.0,0.0,18.8,15.5,,,,0,1.5402298850574712,0,,,,,Jan,66.4,55.5,2015.0,Maharashtra,1.0,,,,,
08-01-2015,6700.0,6200.0,7500.0,0.0,338.5,208.0,arhar (tur dal),2015-01-08,6700.0,0,kharif,arhar (tur dal),4350,23.9,0.0,18.72,14.3,,,,0,1.5402298850574712,0,142.1,1.382125263898663,,,Jan,66.4,55.5,2015.0,Maharashtra,1.0,55.5,,66.4,,
09-01-2015,6800.0,6400.0,7500.0,100.0,308.1,-30.4,arhar (tur dal),2015-01-09,6700.0,0,kharif,arhar (tur dal),4350,24.7,0.0,18.83,13.7,,,,0,1.5632183908045978,0,197.3,0.5615813482007096,,,Jan,66.4,55.5,2015.0,Maharashtra,1.0,55.5,,66.4,,
10-01-2015,7250.0,6950.0,7750.0,450.0,331.6,23.5,arhar (tur dal),2015-01-10,6700.0,0,kharif,arhar (tur dal),4350,24.1,0.0,19.33,15.0,,,,0,1.6666666666666667,0,131.6,1.5197568389057754,,,Jan,66.4,55.5,2015.0,Maharashtra,1.0,55.5,,66.4,,
12-01-2015,6800.0,6200.0,7500.0,-450.0,435.3,103.7,arhar (tur dal),2015-01-12,6700.0,0,kharif,arhar (tur dal),4350,23.7,0.0,19.61,14.3,,,,0,1.5632183908045978,0,77.4,4.624031007751937,,,Jan,66.4,55.5,2015.0,Maharashtra,1.0,55.5,,66.4,,
13-01-2015,6800.0,6400.0,7500.0,0.0,490.6,55.3,arhar (tur dal),2015-01-13,6800.0,0,kharif,arhar (tur dal),4350,22.6,0.0,19.64,14.2,,,,0,1.5632183908045978,0,264.1,0.857629685725104,,,Jan,66.4,55.5,2015.0,Maharashtra,1.0,55.5,,66.4,,
14-01-2015,6800.0,6400.0,7500.0,0.0,282.2,-208.4,arhar (tur dal),2015-01-14,6800.0,0,kharif,arhar (tur dal),4350,23.0,0.0,19.34,14.1,,,23.650000000000002,0,1.5632183908045978,0,241.4,0.16901408450704217,,,Jan,66.4,55.5,2015.0,Maharashtra,1.0,55.5,,66.4,,
15-01-2015,6800.0,6400.0,7500.0,0.0,292.0,9.8,arhar (tur dal),2015-01-15,6800.0,0,kharif,arhar (tur dal),4350,23.4,0.0,19.38,14.0,,,23.707142857142856,0,1.5632183908045978,0,130.5,1.2375478927203065,261.62142857142857,-0.1161165260600104,Jan,66.4,55.5,2015.0,Maharashtra,1.0,55.5,,66.4,,
16-01-2015,6800.0,6400.0,7500.0,0.0,275.0,-17.0,arhar (tur dal),2015-01-16,6800.0,0,kharif,arhar (tur dal),4350,23.8,0.0,19.31,13.1,,,23.807142857142857,0,1.5632183908045978,0,338.5,-0.18759231905465287,271.11428571428576,-0.014332384866687586,Jan,66.4,55.5,2015.0,Maharashtra,1.0,55.5,,66.4,,
17-01-2015,6800.0,6400.0,7500.0,0.0,268.1,-6.9,arhar (tur dal),2015-01-17,6800.0,0,kharif,arhar (tur dal),4350,24.1,0.0,19.26,13.6,,,23.885714285714283,0,1.5632183908045978,0,308.1,-0.12982797792924375,276.1714285714286,0.029226153527829445,Jan,66.4,55.5,2015.0,Maharashtra,1.0,55.5,,66.4,,
19-01-2015,7150.0,6850.0,7575.0,350.0,347.8,79.7,arhar (tur dal),2015-01-19,6800.0,0,kharif,arhar (tur dal),4350,23.2,0.0,19.26,15.0,,,23.721428571428568,0,1.6436781609195403,0,331.6,0.04885404101326896,291.6142857142857,-0.1926713368931564,Jan,66.4,55.5,2015.0,Maharashtra,1.0,55.5,,66.4,,
20-01-2015,6800.0,6400.0,7500.0,-350.0,362.6,14.8,arhar (tur dal),2015-01-20,6800.0,0,kharif,arhar (tur dal),4350,22.7,0.0,18.94,9.2,,,23.592857142857145,0,1.5632183908045978,0,435.3,-0.16701125660464045,311.9857142857143,-0.1622327029625898,Jan,66.4,55.5,2015.0,Maharashtra,1.0,55.5,,66.4,,
21-01-2015,6800.0,6400.0,7500.0,0.0,200.3,-162.3,arhar (tur dal),2015-01-21,6800.0,0,kharif,arhar (tur dal),4350,22.9,0.0,19.32,17.1,,,23.585714285714285,0,1.5632183908045978,0,490.6,-0.5917244190786791,307.4285714285715,0.3484665427509295,Jan,66.4,55.5,2015.0,Maharashtra,1.0,55.5,,66.4,,
22-01-2015,7000.0,6600.0,7700.0,200.0,250.6,50.3,arhar (tur dal),2015-01-22,6800.0,0,kharif,arhar (tur dal),4350,22.8,0.0,15.93,18.1,,,23.50714285714286,0,1.6091954022988506,0,282.2,-0.11197732104890147,308.0857142857143,0.18659000278215712,Jan,66.4,55.5,2015.0,Maharashtra,1.0,55.5,,66.4,,
23-01-2015,7000.0,6600.0,7700.0,0.0,233.5,-17.1,arhar (tur dal),2015-01-23,6800.0,0,kharif,arhar (tur dal),4350,23.7,0.0,18.13,19.6,,,23.435714285714287,0,1.6091954022988506,0,292.0,-0.20034246575342465,315.4428571428571,0.2597708437117884,Jan,66.4,55.5,2015.0,Maharashtra,1.0,55.5,,66.4,,
24-01-2015,7000.0,6600.0,7700.0,0.0,483.3,249.8,arhar (tur dal),2015-01-24,7000.0,0,kharif,arhar (tur dal),4350,24.5,0.0,16.69,18.2,,,23.464285714285715,0,1.6091954022988506,0,275.0,0.7574545454545455,325.7857142857143,-0.48349046261784706,Jan,66.4,55.5,2015.0,Maharashtra,1.0,55.5,,66.4,,
27-01-2015,7000.0,6600.0,7700.0,0.0,476.5,-6.8,arhar (tur dal),2015-01-27,7000.0,0,kharif,arhar (tur dal),4350,23.1,0.0,19.5,22.3,,,23.52142857142857,0,1.6091954022988506,0,268.1,0.7773218948153673,337.8142857142857,-0.4105383346724744,Jan,66.4,55.5,2015.0,Maharashtra,1.0,55.5,,66.4,,
28-01-2015,7000.0,6600.0,7700.0,0.0,362.7,-113.8,arhar (tur dal),2015-01-28,7000.0,0,kharif,arhar (tur dal),4350,23.9,0.0,19.45,19.3,,,23.585714285714285,0,1.6091954022988506,0,347.8,0.042840713053478946,340.0357142857143,-0.06665266253544795,Jan,66.4,55.5,2015.0,Maharashtra,1.0,55.5,,66.4,,
29-01-2015,7000.0,6600.0,7700.0,0.0,160.1,-202.6,arhar (tur dal),2015-01-29,7000.0,0,kharif,arhar (tur dal),4350,24.1,0.0,19.87,16.0,,,23.635714285714283,0,1.6091954022988506,0,362.6,-0.5584666298952013,320.37857142857143,0.5002786881590975,Jan,66.4,55.5,2015.0,Maharashtra,1.0,55.5,,66.4,,
30-01-2015,7000.0,6600.0,7700.0,0.0,336.0,175.9,arhar (tur dal),2015-01-30,7000.0,0,kharif,arhar (tur dal),4350,25.7,0.0,19.75,13.2,0.0,,23.771428571428572,0,1.6091954022988506,0,200.3,0.6774837743384922,309.3357142857143,-0.08619853603343569,Jan,66.4,55.5,2015.0,Maharashtra,1.0,55.5,,66.4,,
31-01-2015,7000.0,6600.0,7700.0,0.0,400.7,64.7,arhar (tur dal),2015-01-31,7000.0,0,kharif,arhar (tur dal),4350,25.7,0.0,20.21,13.5,0.0,,23.88571428571429,0,1.6091954022988506,0,250.6,0.5989624900239425,317.8,-0.26085588420390177,Jan,66.4,55.5,2015.0,Maharashtra,1.0,55.5,55.5,66.4,66.4,0.0
02-02-2015,7000.0,6600.0,7700.0,0.0,376.2,-24.5,arhar (tur dal),2015-02-02,7000.0,0,kharif,arhar (tur dal),4350,23.4,0.0,20.37,16.6,0.0,,23.907142857142862,0,1.6091954022988506,0,233.5,0.6111349036402569,323.81428571428575,-0.16177703269069557,Feb,63.1,53.0,2015.0,Maharashtra,2.0,55.5,55.5,66.4,66.4,-0.04504504504504504
03-02-2015,5850.0,5550.0,6350.0,-1150.0,488.2,112.0,arhar (tur dal),2015-02-03,7000.0,0,kharif,arhar (tur dal),4350,24.8,0.0,20.29,15.2,0.0,,24.057142857142853,0,1.3448275862068966,0,483.3,0.010138630250362046,339.04285714285714,-0.4399359541566595,Feb,63.1,53.0,2015.0,Maharashtra,2.0,55.5,55.5,66.4,66.4,-0.04504504504504504
04-02-2015,7100.0,6700.0,7800.0,1250.0,248.3,-239.9,arhar (tur dal),2015-02-04,7000.0,0,kharif,arhar (tur dal),4350,26.2,0.0,20.61,16.6,0.0,,24.292857142857144,0,1.632183908045977,0,476.5,-0.47890870933892965,337.62857142857143,0.26457645764576454,Feb,63.1,53.0,2015.0,Maharashtra,2.0,55.5,55.5,66.4,66.4,-0.04504504504504504
05-02-2015,5900.0,5600.0,6400.0,-1200.0,269.2,20.9,arhar (tur dal),2015-02-05,7000.0,0,kharif,arhar (tur dal),4350,25.2,0.0,20.68,14.8,0.0,,24.464285714285715,0,1.3563218390804597,0,362.7,-0.25778880617590294,332.0142857142857,0.1891915149950518,Feb,63.1,53.0,2015.0,Maharashtra,2.0,55.5,55.5,66.4,66.4,-0.04504504504504504
06-02-2015,7100.0,6700.0,7800.0,1200.0,352.0,82.8,arhar (tur dal),2015-02-06,7000.0,0,kharif,arhar (tur dal),4350,24.8,0.0,19.96,15.3,0.0,,24.542857142857144,0,1.632183908045977,0,160.1,1.1986258588382261,331.25714285714287,-0.06261859582542692,Feb,63.1,53.0,2015.0,Maharashtra,2.0,55.5,55.5,66.4,66.4,-0.04504504504504504
07-02-2015,5900.0,5600.0,6400.0,-1200.0,310.0,-42.0,arhar (tur dal),2015-02-07,7000.0,0,kharif,arhar (tur dal),4350,23.6,0.0,20.76,16.8,0.0,,24.478571428571428,0,1.3563218390804597,0,336.0,-0.07738095238095238,339.09285714285716,0.08579613675141663,Feb,63.1,53.0,2015.0,Maharashtra,2.0,55.5,55.5,66.4,66.4,-0.04504504504504504
09-02-2015,5900.0,5600.0,6400.0,0.0,442.0,132.0,arhar (tur dal),2015-02-09,5900.0,0,kharif,arhar (tur dal),4350,24.9,0.0,21.37,16.8,0.0,,24.514285714285712,0,1.3563218390804597,0,400.7,0.10306962815073624,352.7642857142857,-0.25296130560673874,Feb,63.1,53.0,2015.0,Maharashtra,2.0,53.0,55.5,63.1,66.4,-0.04504504504504504
10-02-2015,7100.0,6700.0,7800.0,1200.0,572.0,130.0,arhar (tur dal),2015-02-10,5900.0,0,kharif,arhar (tur dal),4350,24.7,0.0,20.68,15.6,0.0,,24.62857142857143,0,1.632183908045977,0,376.2,0.52046783625731,376.9428571428571,-0.5174713863412417,Feb,63.1,53.0,2015.0,Maharashtra,2.0,53.0,55.5,63.1,66.4,-0.04504504504504504
11-02-2015,5900.0,5600.0,6400.0,-1200.0,246.0,-326.0,arhar (tur dal),2015-02-11,5900.0,0,kharif,arhar (tur dal),4350,24.8,0.0,21.16,16.5,0.0,,24.692857142857143,0,1.3563218390804597,0,488.2,-0.49610815239655875,359.99285714285713,0.3166531081965912,Feb,63.1,53.0,2015.0,Maharashtra,2.0,53.0,55.5,63.1,66.4,-0.04504504504504504
12-02-2015,7100.0,6700.0,7800.0,1200.0,351.0,105.0,arhar (tur dal),2015-02-12,5900.0,0,kharif,arhar (tur dal),4350,24.5,0.0,21.53,17.5,0.0,,24.72142857142857,0,1.632183908045977,0,248.3,0.4136125654450261,351.0285714285714,8.139345596608943e-05,Feb,63.1,53.0,2015.0,Maharashtra,2.0,53.0,55.5,63.1,66.4,-0.04504504504504504
13-02-2015,6050.0,5600.0,6900.0,-1050.0,418.0,67.0,arhar (tur dal),2015-02-13,6050.0,0,kharif,arhar (tur dal),4350,24.5,0.0,21.63,15.6,0.0,,24.635714285714283,0,1.3908045977011494,0,269.2,0.5527488855869243,354.9785714285714,-0.17753586735617854,Feb,63.1,53.0,2015.0,Maharashtra,2.0,53.0,55.5,63.1,66.4,-0.04504504504504504
14-02-2015,7100.0,6700.0,7800.0,1050.0,397.0,-21.0,arhar (tur dal),2015-02-14,6050.0,0,kharif,arhar (tur dal),4350,24.5,0.0,21.88,13.1,0.0,,24.55,0,1.632183908045977,0,352.0,0.1278409090909091,371.90000000000003,-0.06749126109169122,Feb,63.1,53.0,2015.0,Maharashtra,2.0,53.0,55.5,63.1,66.4,-0.04504504504504504
16-02-2015,6150.0,5750.0,6900.0,-950.0,367.0,-30.0,arhar (tur dal),2015-02-16,6150.0,0,kharif,arhar (tur dal),4350,24.5,0.0,22.2,19.9,0.0,,24.62142857142857,0,1.4137931034482758,0,310.0,0.18387096774193548,374.11428571428576,0.01901634336337265,Feb,63.1,53.0,2015.0,Maharashtra,2.0,53.0,55.5,63.1,66.4,-0.04504504504504504
18-02-2015,7100.0,6700.0,7800.0,950.0,498.0,131.0,arhar (tur dal),2015-02-18,7100.0,0,kharif,arhar (tur dal),4350,24.0,0.0,22.34,15.6,0.0,,24.478571428571428,0,1.632183908045977,0,442.0,0.12669683257918551,381.06428571428575,-0.30686610808075115,Feb,63.1,53.0,2015.0,Maharashtra,2.0,53.0,55.5,63.1,66.4,-0.04504504504504504
23-02-2015,7200.0,6800.0,7900.0,100.0,164.0,-334.0,arhar (tur dal),2015-02-23,7100.0,0,kharif,arhar (tur dal),4350,26.8,0.0,22.72,15.5,0.0,,25.057142857142857,0,1.6551724137931034,0,572.0,-0.7132867132867133,365.90714285714284,0.5517988560719933,Feb,63.1,53.0,2015.0,Maharashtra,2.0,53.0,55.5,63.1,66.4,-0.04504504504504504
25-02-2015,7200.0,6800.0,7900.0,0.0,194.0,30.0,arhar (tur dal),2015-02-25,7100.0,0,kharif,arhar (tur dal),4350,25.3,0.0,22.45,20.7,0.0,,25.2,0,1.6551724137931034,0,246.0,-0.21138211382113822,344.89285714285717,0.43750647198923065,Feb,63.1,53.0,2015.0,Maharashtra,2.0,53.0,55.5,63.1,66.4,-0.04504504504504504
27-02-2015,7200.0,6800.0,7900.0,0.0,137.0,-57.0,arhar (tur dal),2015-02-27,7100.0,0,kharif,arhar (tur dal),4350,23.6,0.0,23.18,15.3,0.0,,25.12857142857143,0,1.6551724137931034,0,351.0,-0.6096866096866097,336.9428571428571,0.5934028661070126,Feb,63.1,53.0,2015.0,Maharashtra,2.0,53.0,55.5,63.1,66.4,-0.04504504504504504
28-02-2015,7200.0,6800.0,7900.0,0.0,236.0,99.0,arhar (tur dal),2015-02-28,7200.0,0,kharif,arhar (tur dal),4350,22.8,6.7,15.53,23.8,6.7,,25.00714285714286,0,1.6551724137931034,0,418.0,-0.4354066985645933,334.57142857142856,0.29461998292058067,Feb,63.1,53.0,2015.0,Maharashtra,2.0,53.0,55.5,63.1,66.4,-0.04504504504504504
02-03-2015,7200.0,6800.0,7900.0,0.0,305.0,69.0,arhar (tur dal),2015-03-02,7200.0,0,kharif,arhar (tur dal),4350,23.4,0.2,20.97,15.2,17.9,17.9,24.77857142857143,0,1.6551724137931034,0,397.0,-0.23173803526448364,331.2142857142857,0.07914599956868668,Mar,68.1,57.1,2015.0,Maharashtra,3.0,53.0,55.5,63.1,66.4,0.028828828828828854
03-03-2015,7200.0,6800.0,7900.0,0.0,395.0,90.0,arhar (tur dal),2015-03-03,7200.0,0,kharif,arhar (tur dal),4350,21.9,0.0,22.31,13.9,17.9,17.9,24.557142857142853,0,1.6551724137931034,0,367.0,0.07629427792915532,337.2857142857143,-0.17111393477340112,Mar,68.1,57.1,2015.0,Maharashtra,3.0,53.0,53.0,63.1,63.1,0.07735849056603776
04-03-2015,7200.0,6800.0,7900.0,0.0,332.0,-63.0,arhar (tur dal),2015-03-04,7200.0,0,kharif,arhar (tur dal),4350,22.5,0.0,24.07,20.0,17.9,17.9,24.449999999999996,0,1.6551724137931034,0,498.0,-0.3333333333333333,329.42857142857144,-0.007805724197744964,Mar,68.1,57.1,2015.0,Maharashtra,3.0,53.0,53.0,63.1,63.1,0.07735849056603776
05-03-2015,7200.0,6800.0,7900.0,0.0,341.0,9.0,arhar (tur dal),2015-03-05,7200.0,0,kharif,arhar (tur dal),4350,23.6,0.0,24.09,15.7,17.9,17.9,24.4,0,1.6551724137931034,0,164.0,1.079268292682927,312.92857142857144,-0.0897055466788404,Mar,68.1,57.1,2015.0,Maharashtra,3.0,53.0,53.0,63.1,63.1,0.07735849056603776
07-03-2015,7200.0,6800.0,7900.0,0.0,376.0,35.0,arhar (tur dal),2015-03-07,7200.0,0,kharif,arhar (tur dal),4350,25.7,0.0,24.24,15.3,17.9,17.9,24.349999999999998,0,1.6551724137931034,0,194.0,0.9381443298969072,322.2142857142857,-0.16692529372644643,Mar,68.1,57.1,2015.0,Maharashtra,3.0,53.0,53.0,63.1,63.1,0.07735849056603776
09-03-2015,7200.0,6800.0,7900.0,0.0,303.0,-73.0,arhar (tur dal),2015-03-09,7200.0,0,kharif,arhar (tur dal),4350,26.7,0.0,23.85,17.4,17.9,17.9,24.221428571428568,0,1.6551724137931034,0,137.0,1.2116788321167884,318.7857142857143,0.049518261259242635,Mar,68.1,57.1,2015.0,Maharashtra,3.0,57.1,53.0,68.1,63.1,0.07735849056603776
10-03-2015,7300.0,6900.0,8000.0,100.0,397.0,94.0,arhar (tur dal),2015-03-10,7200.0,0,kharif,arhar (tur dal),4350,26.7,0.0,23.0,15.5,17.9,17.9,24.25714285714286,0,1.6781609195402298,0,236.0,0.6822033898305084,317.2857142857143,-0.2512381809995498,Mar,68.1,57.1,2015.0,Maharashtra,3.0,57.1,53.0,68.1,63.1,0.07735849056603776
11-03-2015,7300.0,6900.0,8000.0,0.0,165.0,-232.0,arhar (tur dal),2015-03-11,7200.0,0,kharif,arhar (tur dal),4350,27.2,0.0,22.35,11.9,17.9,17.9,24.392857142857142,0,1.6781609195402298,0,305.0,-0.45901639344262296,300.7142857142857,0.4513064133016627,Mar,68.1,57.1,2015.0,Maharashtra,3.0,57.1,53.0,68.1,63.1,0.07735849056603776
12-03-2015,7300.0,6900.0,8000.0,0.0,398.0,233.0,arhar (tur dal),2015-03-12,7200.0,0,kharif,arhar (tur dal),4350,28.5,0.0,23.22,17.9,17.9,17.9,24.685714285714287,0,1.6781609195402298,0,395.0,0.007594936708860759,302.92857142857144,-0.3138410752181089,Mar,68.1,57.1,2015.0,Maharashtra,3.0,57.1,53.0,68.1,63.1,0.07735849056603776
13-03-2015,7300.0,6900.0,8000.0,0.0,248.0,-150.0,arhar (tur dal),2015-03-13,7300.0,0,kharif,arhar (tur dal),4350,28.7,0.3,23.64,14.2,18.2,18.2,25.05,0,1.6781609195402298,0,332.0,-0.25301204819277107,285.07142857142856,0.1300425958406414,Mar,68.1,57.1,2015.0,Maharashtra,3.0,57.1,53.0,68.1,63.1,0.07735849056603776
14-03-2015,7300.0,6900.0,8000.0,0.0,189.0,-59.0,arhar (tur dal),2015-03-14,7300.0,0,kharif,arhar (tur dal),4350,26.8,0.0,22.7,19.0,18.2,18.2,25.335714285714285,0,1.6781609195402298,0,341.0,-0.44574780058651026,286.85714285714283,0.3411354581673306,Mar,68.1,57.1,2015.0,Maharashtra,3.0,57.1,53.0,68.1,63.1,0.07735849056603776
17-03-2015,7300.0,6900.0,8000.0,0.0,663.0,474.0,arhar (tur dal),2015-03-17,7300.0,0,kharif,arhar (tur dal),4350,26.2,0.0,25.27,20.1,18.2,18.2,26.050000000000004,0,1.6781609195402298,0,376.0,0.7632978723404256,320.35714285714283,-1.0695652173913046,Mar,68.1,57.1,2015.0,Maharashtra,3.0,57.1,53.0,68.1,63.1,0.07735849056603776
18-03-2015,7300.0,6900.0,8000.0,0.0,568.0,-95.0,arhar (tur dal),2015-03-18,7300.0,0,kharif,arhar (tur dal),4350,27.8,0.0,25.23,18.7,18.2,18.2,26.428571428571427,0,1.6781609195402298,0,303.0,0.8745874587458746,351.14285714285717,-0.6175752644426362,Mar,68.1,57.1,2015.0,Maharashtra,3.0,57.1,53.0,68.1,63.1,0.07735849056603776
20-03-2015,7300.0,6900.0,8000.0,0.0,279.0,-289.0,arhar (tur dal),2015-03-20,7300.0,0,kharif,arhar (tur dal),4350,28.0,0.0,23.98,16.6,18.2,18.2,26.885714285714283,0,1.6781609195402298,0,397.0,-0.2972292191435768,354.2142857142857,0.2123411978221416,Mar,68.1,57.1,2015.0,Maharashtra,3.0,57.1,53.0,68.1,63.1,0.07735849056603776
21-03-2015,7300.0,6900.0,8000.0,0.0,394.0,115.0,arhar (tur dal),2015-03-21,7300.0,0,kharif,arhar (tur dal),4350,28.4,0.0,23.46,14.0,18.2,18.2,27.07857142857143,0,1.6781609195402298,0,165.0,1.387878787878788,360.57142857142856,-0.0927099841521395,Mar,68.1,57.1,2015.0,Maharashtra,3.0,57.1,53.0,68.1,63.1,0.07735849056603776
24-03-2015,7300.0,6900.0,8000.0,0.0,425.0,31.0,arhar (tur dal),2015-03-24,7300.0,0,kharif,arhar (tur dal),4350,29.2,0.0,24.99,18.5,18.2,18.2,27.585714285714285,0,1.6781609195402298,0,398.0,0.0678391959798995,362.7142857142857,-0.17172115005907834,Mar,68.1,57.1,2015.0,Maharashtra,3.0,57.1,53.0,68.1,63.1,0.07735849056603776
25-03-2015,7300.0,6900.0,8000.0,0.0,460.0,35.0,arhar (tur dal),2015-03-25,7300.0,0,kharif,arhar (tur dal),4350,30.0,0.0,25.11,15.6,18.2,18.2,27.785714285714285,0,1.6781609195402298,0,248.0,0.8548387096774194,371.85714285714283,-0.23703419131771042,Mar,68.1,57.1,2015.0,Maharashtra,3.0,57.1,53.0,68.1,63.1,0.07735849056603776
26-03-2015,7300.0,6900.0,8000.0,0.0,292.0,-168.0,arhar (tur dal),2015-03-26,7300.0,0,kharif,arhar (tur dal),4350,28.5,0.0,22.32,19.7,18.2,18.2,27.785714285714285,0,1.6781609195402298,0,189.0,0.544973544973545,368.35714285714283,0.207291060694202,Mar,68.1,57.1,2015.0,Maharashtra,3.0,57.1,53.0,68.1,63.1,0.07735849056603776
27-03-2015,7350.0,7000.0,8000.0,50.0,277.0,-15.0,arhar (tur dal),2015-03-27,7300.0,0,kharif,arhar (tur dal),4350,28.2,0.0,23.66,16.4,18.2,18.2,27.75,0,1.6896551724137931,0,663.0,-0.5822021116138764,361.2857142857143,0.2332937920126532,Mar,68.1,57.1,2015.0,Maharashtra,3.0,57.1,53.0,68.1,63.1,0.07735849056603776
30-03-2015,7350.0,7000.0,8000.0,0.0,309.0,32.0,arhar (tur dal),2015-03-30,7300.0,0,kharif,arhar (tur dal),4350,29.3,0.0,24.7,17.4,11.5,18.2,28.314285714285717,0,1.6896551724137931,0,568.0,-0.45598591549295775,361.7142857142857,0.1457345971563981,Mar,68.1,57.1,2015.0,Maharashtra,3.0,57.1,53.0,68.1,63.1,0.07735849056603776
31-03-2015,7350.0,7000.0,8000.0,0.0,224.0,-85.0,arhar (tur dal),2015-03-31,7300.0,0,kharif,arhar (tur dal),4350,28.6,0.0,26.47,18.8,0.5,18.2,28.485714285714288,0,1.6896551724137931,0,279.0,-0.1971326164874552,349.35714285714283,0.3588223267225516,Mar,68.1,57.1,2015.0,Maharashtra,3.0,57.1,57.1,68.1,68.1,0.0
01-04-2015,7350.0,7000.0,8000.0,0.0,105.0,-119.0,arhar (tur dal),2015-04-01,7350.0,0,kharif,arhar (tur dal),4625,26.9,0.0,26.56,17.7,0.3,18.2,28.42142857142857,0,1.5891891891891892,0,394.0,-0.733502538071066,345.07142857142856,0.6957151728420616,Apr,67.5,55.7,2015.0,Maharashtra,4.0,57.1,57.1,68.1,68.1,-0.02451838879159367
03-04-2015,7350.0,7000.0,8000.0,0.0,328.0,223.0,arhar (tur dal),2015-04-03,7350.0,0,kharif,arhar (tur dal),4625,27.1,0.0,26.12,17.1,0.3,18.2,28.3,0,1.5891891891891892,0,425.0,-0.22823529411764706,340.07142857142856,0.035496744381432424,Apr,67.5,55.7,2015.0,Maharashtra,4.0,57.1,57.1,68.1,68.1,-0.02451838879159367
04-04-2015,7350.0,7000.0,8000.0,0.0,339.0,11.0,arhar (tur dal),2015-04-04,7350.0,0,kharif,arhar (tur dal),4625,27.1,0.0,26.45,17.7,0.3,18.2,28.207142857142856,0,1.5891891891891892,0,460.0,-0.26304347826086955,346.57142857142856,0.021846661170651233,Apr,67.5,55.7,2015.0,Maharashtra,4.0,57.1,57.1,68.1,68.1,-0.02451838879159367
06-04-2015,7350.0,7000.0,8000.0,0.0,411.0,72.0,arhar (tur dal),2015-04-06,7350.0,0,kharif,arhar (tur dal),4625,26.3,0.0,26.32,17.2,0.3,18.2,27.96428571428572,0,1.5891891891891892,0,292.0,0.4075342465753425,362.42857142857144,-0.13401655498620413,Apr,67.5,55.7,2015.0,Maharashtra,4.0,57.1,57.1,68.1,68.1,-0.02451838879159367
07-04-2015,7350.0,7000.0,8000.0,0.0,428.0,17.0,arhar (tur dal),2015-04-07,7350.0,0,kharif,arhar (tur dal),4625,26.4,0.0,25.72,17.4,0.3,18.2,27.764285714285712,0,1.5891891891891892,0,277.0,0.5451263537906137,345.64285714285717,-0.23827237032444712,Apr,67.5,55.7,2015.0,Maharashtra,4.0,57.1,57.1,68.1,68.1,-0.02451838879159367
08-04-2015,7350.0,7000.0,8000.0,0.0,253.0,-175.0,arhar (tur dal),2015-04-08,7350.0,0,kharif,arhar (tur dal),4625,26.8,0.0,25.39,17.8,0.3,18.2,27.535714285714285,0,1.5891891891891892,0,309.0,-0.18122977346278318,323.14285714285717,0.21706454465075162,Apr,67.5,55.7,2015.0,Maharashtra,4.0,55.7,57.1,67.5,68.1,-0.02451838879159367
09-04-2015,7350.0,7000.0,8000.0,0.0,189.0,-64.0,arhar (tur dal),2015-04-09,7350.0,0,kharif,arhar (tur dal),4625,27.7,0.0,25.29,16.6,0.3,18.2,27.478571428571428,0,1.5891891891891892,0,224.0,-0.15625,316.7142857142857,0.40324763193504737,Apr,67.5,55.7,2015.0,Maharashtra,4.0,55.7,57.1,67.5,68.1,-0.02451838879159367
